31945-T2128	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4746	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4484	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3909	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4473	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2283	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4468	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3908	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4465	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1919	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2599	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2281	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1362	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4458	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T744	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2139	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T378	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4476	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4477	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2598	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3906	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1468	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1144	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3912	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2348	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3900	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T338	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T349	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4493	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3913	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4751	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2600	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3905	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3902	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3914	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T186	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3910	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T394	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T184	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4460	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1539	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4464	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4494	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4455	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1917	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T755	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3901	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4491	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
